Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.97844753452,2.757368189494,2.832235108347,2.785815033321,3.005826354039,3.084564137933,3.102082219135,2.926625584359,2.849424537127,2.851374588865,2.954340712074,2.778460342365,2.617370807122,2.573499312416,2.555436580672
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5.345617398974,5.135483248743,5.032403169014,4.987764978771,4.945368049605,4.900576772256,5.529860183487,5.518892020997,5.340703674234,5.345027785911,5.110325222508,4.901752192589,5.074032566165,4.960996570315,4.921579521713
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,81.918266720462,83.741342125924,85.13361654993,89.14652222715,91.322183981763,93.098631331704,88.187214775344,91.738098158366,95.496006969917,97.931487186853,100,106.601273516317,108.95813377748,113.576273073091,117.11432019297
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,82.966233536177,78.174326138536,76.339013047837,87.187468314056,91.185234436845,97.877427154355,90.960271033517,85.79947949882,96.382332419817,95.630226196887,100,110.965837263497,108.322608957346,126.329871309259,134.757309919556
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",82.966233536177,78.174326138536,76.339013047837,87.187468314056,91.185234436845,97.877427154355,90.960271033517,85.79947949882,96.382332419817,95.630226196887,100,110.965837263497,108.322608957346,126.329871309259,134.757309919556
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,91.965323311814,98.558763265199,98.64627553192,102.297082265258,107.901994913987,106.709197778351,88.852063534251,97.175379864757,97.873288511006,98.978878855817,100,108.66561595626,106.559754293314,104.946332927771,102.640633026735
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,91.649607006958,109.656473705112,145.279230459541,134.427509718025,83.467668897466,68.192819837007,59.271614617332,64.539888161542,67.723066869993,78.183264149151,100,85.652285060249,76.64963776561,75.415088007338,73.600703484545
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,91.649607006958,109.656473705112,145.279230459541,134.427509718025,83.467668897466,68.192819837007,59.271614617332,64.539888161542,67.723066869993,78.183264149151,100,85.652285060249,76.64963776561,75.415088007338,73.600703484545
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",60.640332818483,79.890779038871,76.906106945063,89.490068093919,99.617188944205,102.298781595957,88.261009524239,98.574435632824,96.972936791983,96.489865359976,100,112.321754799183,108.319554093147,108.237155300868,114.224644814813
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,83.92303011053,84.868186721861,76.502612706609,86.833509248133,99.351434341751,106.248248042511,92.35452877351,94.571314367287,113.162479614587,112.362853697188,100,115.047848877345,125.068856561057,118.620549159934,103.850417124592
